sentence,gt,text,spans,count_ignore,same,distance
আমি একজন লেখিকা।,আমি একজন লেখিকা।,আমি একজন লেখিকা।,[],0,True,0
"স্ত্রী ও অপ্রাপ্তবয়স্ক পাখির উপরের অংশ বাদামি, নিচের অংশ গাঢ় রঙের।","স্ত্রী ও অপ্রাপ্তবয়স্ক পাখির উপরের অংশ বাদামি, নিচের অংশ গাঢ় রঙের।","স্ত্রী ও অপ্রাপ্তবয়স্ক পাখির উপরের অংশ বাদামি, নিচের অংশ গাঢ় রঙের।",[],0,True,0
ফলে চিকিৎসা কোন কাজে আসে না।,ফলে চিকিৎসা$ কোন$ কাজে আসে না।,ফলে চিকিৎসা কোন কাজে আসে না।,"[11, 12, 13, 14]",0,False,2
আয়ার ব্যাপারটা নিয়ে ট্যাবলয়েডের রিপোর্টাররা মাঠ গরম করে ফেলছে!,আয়ার ব্যাপারটা নিয়ে ট্যাবলয়েডের রিপোর্টাররা মাঠ গরম করে ফেলছে!,আয়ার ব্যাপারটা নিয়ে ট্যাবলয়েডের রিপোর্টাররা মাঠ গরম করে ফেলছে!,[],0,True,0
তবে লাইভ/অফলাইনে ধর্মীয় প্রশ্নে তুচ্ছতাচ্ছিল্য করার অধিকার তো আপনার নাই।,তবে লাইভ/অফলাইনে ধর্মীয় প্রশ্নে তুচ্ছতাচ্ছিল্য করার অধিকার তো আপনার নাই।,তবে লাইভ/অফলাইনে ধর্মীয় প্রশ্নে তুচ্ছতাচ্ছিল্য করার অধিকার তো আপনার নাই।,[],0,True,0
তবে আমি আরো কিছু বিশেষণ আশা করতে পারতাম কিন্তু সেসব বলেনি।,তবে আমি $আরো$ কিছু বিশেষণ আশা করতে পারতাম কিন্তু সেসব বলেনি।,তবে আমি আরো কিছু বিশেষণ আশা করতে পারতাম কিন্তু সেসব বলেনি।,"[8, 9, 10]",0,False,2
"তুমি যাদের সঙ্গে বন্ধুত্ব করেছ, তাদের সম্বন্ধে আমার কখনও কোন ঈর্ষা নেই।","তুমি যাদের সঙ্গে বন্ধুত্ব করেছ, তাদের সম্বন্ধে আমার কখনও $কোন$ ঈর্ষা নেই।","তুমি যাদের সঙ্গে বন্ধুত্ব করেছ, তাদের সম্বন্ধে আমার কখনও কোন ঈর্ষা নেই।","[57, 58, 59]",0,False,2
"ভূতাত্ত্বিকভাবে, পর্বতটি একটি ল্যাকোলিথ, যা সেনোজোয়িক যুগের।","ভূতাত্ত্বিকভাবে, পর্বতটি একটি ল্যাকোলিথ, যা সেনোজোয়িক যুগের।","ভূতাত্ত্বিকভাবে, পর্বতটি একটি ল্যাকোলিথ, যা সেনোজোয়িক যুগের।",[],0,True,0
অস্ত যাওয়া সূর্য দেখতে পছন্দ করেন?,অস্ত যাওয়া সূর্য দেখতে পছন্দ করেন?,অস্ত যাওয়া সূর্য দেখতে পছন্দ করেন?,[],0,True,0
ইলুমিনাতির 36 মাস্টার মেশন এর টুপি পরা ভাইয়া আর লিপু ভাইয়া সেই,ইলুমিনাতির $36$ মাস্টার $মেশন এর$ টুপি পরা ভাইয়া আর লিপু ভাইয়া সেই$$,ইলুমিনাতির 36 মাস্টার মেশন এর টুপি পরা ভাইয়া আর লিপু ভাইয়া সেই,"[11, 12, 22, 23, 24, 25, 26, 27, 28]",1,False,6
গরমে সেই মাখন গলে ব্যাগময় ছড়িয়ে পড়েছে।,গরমে সেই মাখন গলে ব্যাগময় ছড়িয়ে পড়েছে।,গরমে সেই মাখন গলে ব্যাগময় ছড়িয়ে পড়েছে।,[],0,True,0
মাঞ্জুনির কাজগুলো প্রায়ই গ্যালারিয়া আজিমুথ-এ প্রদর্শিত হতো।,মাঞ্জুনির কাজগুলো প্রায়ই গ্যালারিয়া আজিমুথ-এ প্রদর্শিত হতো।,মাঞ্জুনির কাজগুলো প্রায়ই গ্যালারিয়া আজিমুথ-এ প্রদর্শিত হতো।,[],0,True,0
তার অসাধারন কুরবানী আল্লাহ পাক কবুল এবং মঞ্জুর করুন।,তার $অসাধারন$ $কুরবানী$ আল্লাহ পাক কবুল এবং মঞ্জুর করুন।,তার অসাধারন কুরবানী আল্লাহ পাক কবুল এবং মঞ্জুর করুন।,"[4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18]",0,False,4
ক্যাসিনোর ঘটনায় কি শুধু মাত্র সম্রাট এনু রুপন শামীরাই জড়িত ছিলেন?,ক্যাসিনোর ঘটনায় কি $শুধু মাত্র$ $সম্রাট এনু রুপন শামীরাই$ জড়িত ছিলেন?,ক্যাসিনোর ঘটনায় কি শুধু মাত্র সম্রাট এনু রুপন শামীরাই জড়িত ছিলেন?,"[19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52]",0,False,4
এই কারণেই জগতে মহাকাব্যের সমাদর সব সময়ে হবে।,এই কারণেই জগতে মহাকাব্যের সমাদর সব সময়ে হবে।,এই কারণেই জগতে মহাকাব্যের সমাদর সব সময়ে হবে।,[],0,True,0
কুণ্ঠিত নৃপবালা ও নীরবালার প্রবেশ শ্রীশ।,কুণ্ঠিত নৃপবালা ও নীরবালার প্রবেশ শ্রীশ।,কুণ্ঠিত নৃপবালা ও নীরবালার প্রবেশ শ্রীশ।,[],0,True,0
যুদ্ধের প্রতি জনপ্রিয় মনোভাবের পেছনে অনেক কারণ ছিল।,যুদ্ধের প্রতি জনপ্রিয় মনোভাবের পেছনে অনেক কারণ ছিল।,যুদ্ধের প্রতি জনপ্রিয় মনোভাবের পেছনে অনেক কারণ ছিল।,[],0,True,0
ইচ্ছা করলে নৌকায় রাত্রিযাপন করতে পারবেন।,ইচ্ছা করলে নৌকায় রাত্রিযাপন করতে পারবেন।,ইচ্ছা করলে নৌকায় রাত্রিযাপন করতে পারবেন।,[],0,True,0
"সূত্রঃ (ফাতহুল বারি ৯ম খন্ড ১১৮ পৃষ্ঠা, জুরকানী শরীফ ১ম খন্ড ২৬০ পৃষ্ঠা) হাদীসখানা আল্লামা বদরুদ্দিন আঈনি ও তার ওমদাতুল কারী শরহে ছহীহ বুখারীতে ২য় খন্ডের ২৯৯ পৃষ্ঠায় বর্ণনা করেছেন।","সূত্রঃ (ফাতহুল বারি ৯ম খন্ড ১১৮ পৃষ্ঠা, জুরকানী শরীফ ১ম খন্ড ২৬০ পৃষ্ঠা) হাদীসখানা আল্লামা বদরুদ্দিন আঈনি ও তার ওমদাতুল কারী শরহে ছহীহ বুখারীতে ২য় খন্ডের ২৯৯ পৃষ্ঠায় বর্ণনা করেছেন।","সূত্রঃ (ফাতহুল বারি ৯ম খন্ড ১১৮ পৃষ্ঠা, জুরকানী শরীফ ১ম খন্ড ২৬০ পৃষ্ঠা) হাদীসখানা আল্লামা বদরুদ্দিন আঈনি ও তার ওমদাতুল কারী শরহে ছহীহ বুখারীতে ২য় খন্ডের ২৯৯ পৃষ্ঠায় বর্ণনা করেছেন।",[],0,True,0
সে এখন এমন সব অপরাধ করছে যা পয়সাকে কেন্দ্র করে।,সে এখন এমন সব অপরাধ করছে যা পয়সাকে কেন্দ্র করে।,সে এখন এমন সব অপরাধ করছে যা পয়সাকে কেন্দ্র করে।,[],0,True,0
স্টেইনলেস  স্টিলের  ধাতব টেবিলে ফুটবলের মত কি যেন রাখা।,$স্টেইনলেস  $স্টিলের  ধাতব টেবিলে ফুটবলের মত কি যেন রাখা।,স্টেইনলেস  স্টিলের  ধাতব টেবিলে ফুটবলের মত কি যেন রাখা।,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0,False,2
তিনি তার পূর্বপুরুষদের অঞ্চল তুর্কিস্তান অধিকার করার জন্য প্রস্তুতি গ্রহণ করেন।,তিনি তার পূর্বপুরুষদের অঞ্চল তুর্কিস্তান অধিকার করার জন্য প্রস্তুতি গ্রহণ করেন।,তিনি তার পূর্বপুরুষদের অঞ্চল তুর্কিস্তান অধিকার করার জন্য প্রস্তুতি গ্রহণ করেন।,[],0,True,0
"জায়গাটা এত আরামদায়ক, উঠতে ইচ্ছাই করছে না।","জায়গাটা এত আরামদায়ক, উঠতে ইচ্ছাই করছে না।","জায়গাটা এত আরামদায়ক, উঠতে ইচ্ছাই করছে না।",[],0,True,0
মানুষের মাঝে ক্ষুধা ছড়িয়ে পড়ল।,মানুষের মাঝে ক্ষুধা ছড়িয়ে পড়ল।,মানুষের মাঝে ক্ষুধা ছড়িয়ে পড়ল।,[],0,True,0
বন্দর দিয়ে ষড়যন্ত্রকারীদের বিরুদ্ধে আন্দোলন শুরু করা হবে বলেও হুঁশিয়ার করেন তিনি।,বন্দর দিয়ে ষড়যন্ত্রকারীদের বিরুদ্ধে আন্দোলন শুরু করা হবে বলেও হুঁশিয়ার করেন তিনি।,বন্দর দিয়ে ষড়যন্ত্রকারীদের বিরুদ্ধে আন্দোলন শুরু করা হবে বলেও হুঁশিয়ার করেন তিনি।,[],0,True,0
কয়েক বছরের মধ্যে জেপেলিন বিপ্লব বিমান পরিবহনের যুগ সৃষ্টি করে।,কয়েক বছরের মধ্যে জেপেলিন বিপ্লব বিমান পরিবহনের যুগ সৃষ্টি করে।,কয়েক বছরের মধ্যে জেপেলিন বিপ্লব বিমান পরিবহনের যুগ সৃষ্টি করে।,[],0,True,0
"ধর্ম ও অন্যান্য যাহা কিছু, সবই তাহাদের পদতলে।","ধর্ম ও অন্যান্য $যাহা$ কিছু, সবই $তাহাদের$ পদতলে।","ধর্ম ও অন্যান্য যাহা কিছু, সবই তাহাদের পদতলে।","[16, 17, 18, 19, 31, 32, 33, 34, 35, 36, 37]",0,False,4
বাড়ির একটা অস্বাভাবিক স্তব্ধ আবহাওয়া স্পষ্ট অনুভব করা যায়।,বাড়ির একটা অস্বাভাবিক স্তব্ধ আবহাওয়া স্পষ্ট অনুভব করা যায়।,বাড়ির একটা অস্বাভাবিক স্তব্ধ আবহাওয়া স্পষ্ট অনুভব করা যায়।,[],0,True,0
মস্কো শহরে এক অনুষ্ঠানে আন্নার পরিচয় হয় সুদর্শন পুরুষ কাউন্ট ভ্রুনস্কির সঙ্গে।,মস্কো শহরে এক অনুষ্ঠানে আন্নার পরিচয় হয় সুদর্শন পুরুষ কাউন্ট ভ্রুনস্কির সঙ্গে।,মস্কো শহরে এক অনুষ্ঠানে আন্নার পরিচয় হয় সুদর্শন পুরুষ কাউন্ট ভ্রুনস্কির সঙ্গে।,[],0,True,0
এরকম পোষাকআশাককে... কি বলে আক্ষায়িত করা যায় অতি মাত্রায় অত্যাধুনিক নাকি লজ্জা নিবারণ নাকি লজ্জা বারণ।,এরকম $পোষাক$$$আশাককে$...$ কি বলে $আক্ষায়িত$ করা যায়$$ অতি মাত্রায় অত্যাধুনিক নাকি লজ্জা নিবারণ নাকি লজ্জা বারণ$।,এরকম পোষাকআশাককে... কি বলে আক্ষায়িত করা যায় অতি মাত্রায় অত্যাধুনিক নাকি লজ্জা নিবারণ নাকি লজ্জা বারণ।,"[5, 6, 7, 8, 9, 16, 17, 18, 27, 28, 29, 30, 31, 32, 33, 34]",2,False,11
"ক্ষমা চাহিবে কী, সে নিজেই ক্ষমা চাহিতে সাহস করে নাই।","ক্ষমা $চাহিবে$ কী, সে নিজেই ক্ষমা $চাহিতে$ সাহস $করে নাই$$।","ক্ষমা চাহিবে কী, সে নিজেই ক্ষমা চাহিতে সাহস করে নাই।","[6, 7, 8, 9, 10, 11, 32, 33, 34, 35, 36, 37, 44, 45, 46, 47, 48, 49, 50]",0,False,7
"কেক কেটেছি, ফিতা কেটেছিকেটেছি আরও ঠোঁট।","কেক কেটেছি, ফিতা $কেটেছিকেটেছি$ আরও ঠোঁট।","কেক কেটেছি, ফিতা কেটেছিকেটেছি আরও ঠোঁট।","[17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",0,False,2
এই গণেশ হচ্ছে ভারতের পশ্চিম বাংলার কথা।,এই গণেশ$$ হচ্ছে ভারতের পশ্চিম বাংলার কথা।,এই গণেশ হচ্ছে ভারতের পশ্চিম বাংলার কথা।,[],1,False,2
তিনি ক্যালকাটা হিস্টরিক্যাল সোসাইটির সাম্মানিক সদস্য ছিলেন।,তিনি ক্যালকাটা হিস্টরিক্যাল সোসাইটির সাম্মানিক সদস্য ছিলেন।,তিনি ক্যালকাটা হিস্টরিক্যাল সোসাইটির সাম্মানিক সদস্য ছিলেন।,[],0,True,0
লিচেস্টারের শেখ অ্যাডাম স্কয়ার তার নামে নামকরণ করা হয়।,লিচেস্টারের শেখ অ্যাডাম স্কয়ার তার নামে নামকরণ করা হয়।,লিচেস্টারের শেখ অ্যাডাম স্কয়ার তার নামে নামকরণ করা হয়।,[],0,True,0
এজন্য শরীর হইতে আরম্ভ করিলে কাজ সহজ হয়।,এজন্য শরীর $হইতে$ আরম্ভ $করিলে$ কাজ সহজ হয়।,এজন্য শরীর হইতে আরম্ভ করিলে কাজ সহজ হয়।,"[11, 12, 13, 14, 22, 23, 24, 25, 26]",0,False,4
এই অবস্থায় প্যাপিলোমা নামে ছোট ছোট টিউমারই সবচেয়ে বেশি দেখা যায়।,এই অবস্থায় প্যাপিলোমা নামে $ছোট$ $ছোট$ টিউমারই সবচেয়ে বেশি দেখা যায়।,এই অবস্থায় প্যাপিলোমা নামে ছোট ছোট টিউমারই সবচেয়ে বেশি দেখা যায়।,"[28, 29, 30, 32, 33, 34]",0,False,4
এখানে প্রথমবার এলে নাকি?,এখানে প্রথমবার এলে নাকি?,এখানে প্রথমবার এলে নাকি?,[],0,True,0
কিন্তু শহর তো আছে রাগ ঝাড়ার জন্য কখন ফিরবেন বাসায়?,কিন্তু শহর তো আছে রাগ ঝাড়ার জন্য$$ কখন ফিরবেন বাসায়?,কিন্তু শহর তো আছে রাগ ঝাড়ার জন্য কখন ফিরবেন বাসায়?,[],1,False,2
"সকলেই জিজ্ঞাসা করিতেছ, আমি সমস্ত জগৎ ঘুরিয়া কি অভিজ্ঞতা সঞ্চয় করিলাম।","সকলেই জিজ্ঞাসা $করিতেছ$, আমি সমস্ত জগৎ $ঘুরিয়া কি$ অভিজ্ঞতা সঞ্চয় $করিলাম$।","সকলেই জিজ্ঞাসা করিতেছ, আমি সমস্ত জগৎ ঘুরিয়া কি অভিজ্ঞতা সঞ্চয় করিলাম।","[15, 16, 17, 18, 19, 20, 37, 38, 39, 40, 41, 42, 43, 44, 45, 62, 63, 64, 65, 66, 67]",0,False,6
চ্যাম্পিয়নশীপ জয়ের জন্য ম্যানসেলকে মাত্র তৃতীয় স্থান নির্ধারণী খেলায় অংশ নিতে হয়েছিল।,$চ্যাম্পিয়নশীপ$ জয়ের জন্য ম্যানসেলকে মাত্র তৃতীয় স্থান নির্ধারণী খেলায় অংশ নিতে হয়েছিল।,চ্যাম্পিয়নশীপ জয়ের জন্য ম্যানসেলকে মাত্র তৃতীয় স্থান নির্ধারণী খেলায় অংশ নিতে হয়েছিল।,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0,False,2
এতো খাবার একসাথে ।,এতো খাবার একসাথে$ $।,এতো খাবার একসাথে ।,[16],0,False,2
কান্নাকাটি আহাজারিশুনতে কি গো পাব কানেআবেগ মায়া থাকবে কি আরপাথর শীতল নিথর প্রাণে।,কান্নাকাটি$$ $আহাজারিশুনতে$ কি গো পাব$$ $কানেআবেগ$ মায়া থাকবে কি $আরপাথর$ শীতল নিথর প্রাণে$।,কান্নাকাটি আহাজারিশুনতে কি গো পাব কানেআবেগ মায়া থাকবে কি আরপাথর শীতল নিথর প্রাণে।,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 34, 35, 36, 37, 38, 39, 40, 41, 57, 58, 59, 60, 61, 62]",2,False,11
দোকানে গিয়ে একটা জিনিস আনতে যাচ্ছি।,দোকানে গিয়ে একটা জিনিস আনতে যাচ্ছি।,দোকানে গিয়ে একটা জিনিস আনতে যাচ্ছি।,[],0,True,0
"আমি বলেছিলাম, তোমাকে তুলতে হবে না, জানো না প্রেমের মরা জলে ডুবে না।","আমি বলেছিলাম, তোমাকে তুলতে হবে না, জানো না প্রেমের মরা জলে ডুবে না।","আমি বলেছিলাম, তোমাকে তুলতে হবে না, জানো না প্রেমের মরা জলে ডুবে না।",[],0,True,0
রোদহীন বিষণ্ন সকাল তবে তাই হোক।,রোদহীন $বিষণ্ন$ সকাল তবে তাই হোক।,রোদহীন বিষণ্ন সকাল তবে তাই হোক।,"[7, 8, 9, 10, 11, 12]",0,False,2
"’ মিয়ানমারের ভাইস প্রেসিডেন্ট দাবি করেছেন, বাংলাদেশের সঙ্গে সম্পর্ক জোরদারের সঙ্গে কটৈার প্রচেষ্টা চালিয়ে যাচ্ছে তার দেশ।","$’$ মিয়ানমারের ভাইস প্রেসিডেন্ট দাবি করেছেন, বাংলাদেশের সঙ্গে সম্পর্ক জোরদারের সঙ্গে $কটৈার$ প্রচেষ্টা চালিয়ে যাচ্ছে তার দেশ।","’ মিয়ানমারের ভাইস প্রেসিডেন্ট দাবি করেছেন, বাংলাদেশের সঙ্গে সম্পর্ক জোরদারের সঙ্গে কটৈার প্রচেষ্টা চালিয়ে যাচ্ছে তার দেশ।","[0, 83, 84, 85, 86, 87]",0,False,4
ভৌগোলিক অবস্থান লিডিয়াকে এসব সুবিধা প্রদান করেছিল।,ভৌগোলিক অবস্থান লিডিয়াকে এসব সুবিধা প্রদান করেছিল।,ভৌগোলিক অবস্থান লিডিয়াকে এসব সুবিধা প্রদান করেছিল।,[],0,True,0
আমি করছি এটা।,আমি করছি এটা।,আমি করছি এটা।,[],0,True,0
সে ভেবেছিল আপনি মিস জেস সে লজ্জিত দেখো আমরা দুজন যমজ বোন।,সে ভেবেছিল$$ আপনি মিস জেস$$ সে লজ্জিত$$ দেখো$$ আমরা দুজন যমজ বোন।,সে ভেবেছিল আপনি মিস জেস সে লজ্জিত দেখো আমরা দুজন যমজ বোন।,[],4,False,8
"হ্যাঁ, সেজন্যই তো বলছি বিয়ে হয়ে গেছে।","হ্যাঁ, সেজন্যই তো বলছি বিয়ে হয়ে গেছে।","হ্যাঁ, সেজন্যই তো বলছি বিয়ে হয়ে গেছে।",[],0,True,0
ভবনের প্রতিটি কক্ষে জিয়াউর রহমানের বর্ণাঢ্য জীবনের অসংখ্য ঘটনাবহুল নিদর্শন স্থান পেয়েছে।,ভবনের প্রতিটি কক্ষে জিয়াউর রহমানের বর্ণাঢ্য জীবনের অসংখ্য ঘটনাবহুল নিদর্শন স্থান পেয়েছে।,ভবনের প্রতিটি কক্ষে জিয়াউর রহমানের বর্ণাঢ্য জীবনের অসংখ্য ঘটনাবহুল নিদর্শন স্থান পেয়েছে।,[],0,True,0
ভেতো বাঙ্গালীর পেট ঠিক তো সব ঠিক।,ভেতো $বাঙ্গালীর$ পেট ঠিক তো সব ঠিক।,ভেতো বাঙ্গালীর পেট ঠিক তো সব ঠিক।,"[5, 6, 7, 8, 9, 10, 11, 12, 13]",0,False,2
"সারা দিনের ক্লান্তি, জড়িয়ে এসেছে তনু, কখন কোন ফাঁকে ঘুমিয়ে পড়েছি বুঝতেও পারিনি।","সারা দিনের ক্লান্তি, জড়িয়ে এসেছে $তনু$, কখন কোন ফাঁকে ঘুমিয়ে পড়েছি বুঝতেও পারিনি।","সারা দিনের ক্লান্তি, জড়িয়ে এসেছে তনু, কখন কোন ফাঁকে ঘুমিয়ে পড়েছি বুঝতেও পারিনি।","[33, 34, 35]",0,False,2
"কোম্পানির মাত্র দুটি অনুমোদিত পুনঃবিক্রয় কোম্পানি রয়েছে, বিশ্বস্ততা পুনঃবিক্রয় এবং ভাকাটিয়া।","কোম্পানির মাত্র দুটি অনুমোদিত পুনঃবিক্রয় কোম্পানি রয়েছে, বিশ্বস্ততা পুনঃবিক্রয় এবং ভাকাটিয়া।","কোম্পানির মাত্র দুটি অনুমোদিত পুনঃবিক্রয় কোম্পানি রয়েছে, বিশ্বস্ততা পুনঃবিক্রয় এবং ভাকাটিয়া।",[],0,True,0
আর সেদিকে লক্ষ রেখেই স্বরাষ্ট্র মন্ত্রণালয়ের তত্ববধানে শুরু হয়েছে ক্রাইসিস রেসপন্স টিম সিআরটি নামের কমান্ডো ইউনিট গঠন প্রক্রিয়া।,আর সেদিকে লক্ষ রেখেই স্বরাষ্ট্র মন্ত্রণালয়ের তত্ববধানে শুরু হয়েছে ক্রাইসিস রেসপন্স টিম সিআরটি নামের কমান্ডো ইউনিট গঠন প্রক্রিয়া।,আর সেদিকে লক্ষ রেখেই স্বরাষ্ট্র মন্ত্রণালয়ের তত্ববধানে শুরু হয়েছে ক্রাইসিস রেসপন্স টিম সিআরটি নামের কমান্ডো ইউনিট গঠন প্রক্রিয়া।,[],0,True,0
তাই এটি সংঘবদ্ধ একটি চক্রের কাজ বলে মনে করছে বাংলাদেশ ব্যাংক।,তাই এটি সংঘবদ্ধ একটি চক্রের কাজ বলে মনে করছে বাংলাদেশ ব্যাংক।,তাই এটি সংঘবদ্ধ একটি চক্রের কাজ বলে মনে করছে বাংলাদেশ ব্যাংক।,[],0,True,0
কিন্তু আল্লাহ যাকে ইচ্ছা পবিত্র করেন।,কিন্তু আল্লাহ যাকে ইচ্ছা পবিত্র করেন।,কিন্তু আল্লাহ যাকে ইচ্ছা পবিত্র করেন।,[],0,True,0
"কিন্তু, আমার মনে কোনো খেদ নেই।","কিন্তু, আমার মনে কোনো খেদ নেই।","কিন্তু, আমার মনে কোনো খেদ নেই।",[],0,True,0
পারী জমাবো অচেনা কোন দূরের শহরের উদ্দেশ্যে।,$পারী$ জমাবো অচেনা $কোন$ দূরের শহরের উদ্দেশ্যে।,পারী জমাবো অচেনা কোন দূরের শহরের উদ্দেশ্যে।,"[0, 1, 2, 3, 17, 18, 19]",0,False,4
সেই রাতে তুমি কবর দিয়েছ।,সেই রাতে তুমি কবর দিয়েছ।,সেই রাতে তুমি কবর দিয়েছ।,[],0,True,0
"যে প্রকৃত সমালোচনা করতে পারে, সে সমালোচনাকে পজেটিভলি নিতেও পারে।","যে প্রকৃত সমালোচনা করতে পারে, সে সমালোচনাকে পজেটিভলি নিতেও পারে।","যে প্রকৃত সমালোচনা করতে পারে, সে সমালোচনাকে পজেটিভলি নিতেও পারে।",[],0,True,0
"একেতো বৃহস্পতিবার, তার উপর জামাল সাহেবের চাকুরি চলে গেছে।","$একেতো$ বৃহস্পতিবার, তার উপর জামাল সাহেবের চাকুরি চলে গেছে।","একেতো বৃহস্পতিবার, তার উপর জামাল সাহেবের চাকুরি চলে গেছে।","[0, 1, 2, 3, 4]",0,False,2
প্রচণ্ড মাথাব্যথা নিয়ে এমন শান্ত ভঙ্গিতে কেউ দাঁড়িয়ে থাকে না।,প্রচণ্ড মাথাব্যথা নিয়ে এমন শান্ত ভঙ্গিতে কেউ দাঁড়িয়ে থাকে না।,প্রচণ্ড মাথাব্যথা নিয়ে এমন শান্ত ভঙ্গিতে কেউ দাঁড়িয়ে থাকে না।,[],0,True,0
ভাড়া ১৪৫ থেকে ১ হাজার ১৯১ টাকা।,ভাড়া ১৪৫ থেকে ১ হাজার ১৯১ টাকা।,ভাড়া ১৪৫ থেকে ১ হাজার ১৯১ টাকা।,[],0,True,0
বিপদাপদে তার নিকট আশ্রয় প্রার্থনা করত।,বিপদাপদে তার নিকট আশ্রয় প্রার্থনা করত।,বিপদাপদে তার নিকট আশ্রয় প্রার্থনা করত।,[],0,True,0
১৯৫৪ সালের নির্বাচনে যুক্তফ্রন্ট ২৩৭ টি আসনের মধ্যে ২২৩ আসনে জয়লাভ করে।,১৯৫৪ সালের নির্বাচনে যুক্তফ্রন্ট ২৩৭ টি আসনের মধ্যে ২২৩ আসনে জয়লাভ করে।,১৯৫৪ সালের নির্বাচনে যুক্তফ্রন্ট ২৩৭ টি আসনের মধ্যে ২২৩ আসনে জয়লাভ করে।,[],0,True,0
সেটা মাথায় রেখে আমাদের সবার দান করা উচিত ।,সেটা মাথায় রেখে আমাদের সবার দান করা উচিত$ $।,সেটা মাথায় রেখে আমাদের সবার দান করা উচিত ।,[40],0,False,2
"একে তো বিভার প্রাণ যেখানে যাইতে চায়, বিভা সেখানে যাইতে পারিল না।","একে তো বিভার প্রাণ যেখানে $যাইতে$ চায়, বিভা সেখানে $যাইতে$ $পারিল$ না।","একে তো বিভার প্রাণ যেখানে যাইতে চায়, বিভা সেখানে যাইতে পারিল না।","[26, 27, 28, 29, 30, 49, 50, 51, 52, 53, 55, 56, 57, 58, 59]",0,False,6
তারা তাকে রাতের খাবারের জন্য আমন্ত্রণ জানিয়েছিল।,তারা তাকে রাতের খাবারের জন্য আমন্ত্রণ জানিয়েছিল।,তারা তাকে রাতের খাবারের জন্য আমন্ত্রণ জানিয়েছিল।,[],0,True,0
প্রতিষ্ঠানটি বাইরের সাইনবোর্ড খুলে ফেলার পরই তাঁরা সেখানে তল্লাশির সিদ্ধান্ত নেন।,প্রতিষ্ঠানটি বাইরের সাইনবোর্ড খুলে ফেলার পরই তাঁরা সেখানে তল্লাশির সিদ্ধান্ত নেন।,প্রতিষ্ঠানটি বাইরের সাইনবোর্ড খুলে ফেলার পরই তাঁরা সেখানে তল্লাশির সিদ্ধান্ত নেন।,[],0,True,0
"কাছেও যাইতে পারতাছিনা আবার সহ্যও হইতেছেনা এরম পরিস্থিতি'- 'তো, কাছে চলি গেলিই ত ফাইত্তেন'।","$$কাছেও $যাইতে$ $পারতাছিনা$$$ আবার সহ্যও $হইতেছেনা$ $এরম$ পরিস্থিতি$'$$- '$তো, কাছে $চলি$ $গেলিই$ $ত$ $ফাইত্তেন'।","কাছেও যাইতে পারতাছিনা আবার সহ্যও হইতেছেনা এরম পরিস্থিতি'- 'তো, কাছে চলি গেলিই ত ফাইত্তেন'।","[6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 33, 34, 35, 36, 37, 38, 39, 40, 42, 43, 44, 55, 56, 57, 58, 68, 69, 70, 72, 73, 74, 75, 76, 78]",2,False,23
সম্প্রতি তিনি অপ্রকাশিত দৈনিক আজকের পত্রিকার প্রধান প্রতিবেদক হিসেবে যোগ দেন।,সম্প্রতি তিনি অপ্রকাশিত দৈনিক আজকের পত্রিকার প্রধান প্রতিবেদক হিসেবে যোগ দেন।,সম্প্রতি তিনি অপ্রকাশিত দৈনিক আজকের পত্রিকার প্রধান প্রতিবেদক হিসেবে যোগ দেন।,[],0,True,0
"ঠিক আছে, সরি, সরি।","ঠিক আছে, সরি, সরি।","ঠিক আছে, সরি, সরি।",[],0,True,0
অথচ বিশ্বের ৭৪ কোটি ৮০ লাখ মানুষ দূষিত উৎসের পানি ব্যবহার করে।,অথচ বিশ্বের ৭৪ কোটি ৮০ লাখ মানুষ দূষিত উৎসের পানি ব্যবহার করে।,অথচ বিশ্বের ৭৪ কোটি ৮০ লাখ মানুষ দূষিত উৎসের পানি ব্যবহার করে।,[],0,True,0
"যাইহোক, ক্যাপেলা আত্তাভান্তি ব্যবহার করা একটি কাব্যিক উদ্ভাবন ছিল।","$যাইহোক$, ক্যাপেলা আত্তাভান্তি ব্যবহার করা একটি কাব্যিক উদ্ভাবন ছিল।","যাইহোক, ক্যাপেলা আত্তাভান্তি ব্যবহার করা একটি কাব্যিক উদ্ভাবন ছিল।","[0, 1, 2, 3, 4, 5]",0,False,2
